"simID","areaName","scenario","mgmtScenario","mgmtScenarioName","replicate","Time","species","BioToFPS_tonnesCTotal","areaManagedTotal_ha","areaHarvestedTotal_ha"
"00","ForMont","baseline","CPRS","CPRS",1,1,"ABIE.BAL",1220.26,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,1,"BETU.PAP",88.29,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,1,"PICE.GLA",2635.55,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,1,"PICE.MAR",7225.27,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,2,"ABIE.BAL",1139.08,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,2,"BETU.PAP",76.75,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,2,"PICE.GLA",1262.98,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,2,"PICE.MAR",8978.82,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,3,"ABIE.BAL",1037.76,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,3,"BETU.PAP",54.27,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,3,"PICE.GLA",547.51,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,3,"PICE.MAR",9834.44,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,4,"ABIE.BAL",1719.08,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,4,"BETU.PAP",73.51,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,4,"PICE.GLA",1204.89,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,4,"PICE.MAR",8191.34,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,5,"ABIE.BAL",2811.75,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,5,"BETU.PAP",115.42,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,5,"PICE.GLA",1064.13,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,5,"PICE.MAR",6610.5,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,6,"ABIE.BAL",2547.56,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,6,"BETU.PAP",335.15,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,6,"PICE.GLA",2134.72,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,6,"PICE.MAR",5834.03,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,7,"ABIE.BAL",2747.62,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,7,"BETU.PAP",353.75,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,7,"PICE.GLA",3769.54,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,7,"PICE.MAR",4673.69,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,8,"ABIE.BAL",2712.5,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,8,"BETU.PAP",245.19,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,8,"PICE.GLA",3246.57,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,8,"PICE.MAR",5230.97,36862.5,418.75
"00","ForMont","baseline","CPRS","CPRS",1,9,"ABIE.BAL",2190.29,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,9,"BETU.PAP",247.11,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,9,"PICE.GLA",2387.48,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,9,"PICE.MAR",6446.03,36862.5,412.5
"00","ForMont","baseline","CPRS","CPRS",1,10,"ABIE.BAL",2793.32,36862.5,412.5
