"landtype","spp","poolID","DOMName","amountAtT0"
133,"PINU.STR",2,"VF_B",0
133,"PINU.STR",3,"Fast_A",0
133,"PINU.STR",4,"Fast_B",0
133,"PINU.STR",5,"MED",0
133,"PINU.STR",6,"Slow_A",8
133,"PINU.STR",7,"Slow_B",7
133,"PINU.STR",8,"Sng_Stem",0
133,"PINU.STR",9,"Sng_Oth",0
133,"PINU.STR",10,"Extra",0
133,"POPU.TRE",1,"VF_A",0
133,"POPU.TRE",2,"VF_B",0
133,"POPU.TRE",3,"Fast_A",1
133,"POPU.TRE",4,"Fast_B",0
133,"POPU.TRE",5,"MED",2
133,"POPU.TRE",6,"Slow_A",37
133,"POPU.TRE",7,"Slow_B",29
133,"POPU.TRE",8,"Sng_Stem",1
133,"POPU.TRE",9,"Sng_Oth",0
133,"POPU.TRE",10,"Extra",0
133,"QUER.RUB",1,"VF_A",0
133,"QUER.RUB",2,"VF_B",0
133,"QUER.RUB",3,"Fast_A",10
133,"QUER.RUB",4,"Fast_B",0
133,"QUER.RUB",5,"MED",12
133,"QUER.RUB",6,"Slow_A",253
133,"QUER.RUB",7,"Slow_B",202
133,"QUER.RUB",8,"Sng_Stem",5
133,"QUER.RUB",9,"Sng_Oth",3
133,"QUER.RUB",10,"Extra",0
133,"THUJ.SPP.ALL",1,"VF_A",0
133,"THUJ.SPP.ALL",2,"VF_B",0
133,"THUJ.SPP.ALL",3,"Fast_A",14
133,"THUJ.SPP.ALL",4,"Fast_B",0
133,"THUJ.SPP.ALL",5,"MED",17
133,"THUJ.SPP.ALL",6,"Slow_A",362
133,"THUJ.SPP.ALL",7,"Slow_B",289
133,"THUJ.SPP.ALL",8,"Sng_Stem",8
133,"THUJ.SPP.ALL",9,"Sng_Oth",4
133,"THUJ.SPP.ALL",10,"Extra",0
133,"TSUG.CAN",1,"VF_A",0
133,"TSUG.CAN",2,"VF_B",0
133,"TSUG.CAN",3,"Fast_A",37
133,"TSUG.CAN",4,"Fast_B",0
133,"TSUG.CAN",5,"MED",46
133,"TSUG.CAN",6,"Slow_A",960
133,"TSUG.CAN",7,"Slow_B",768
133,"TSUG.CAN",8,"Sng_Stem",21
133,"TSUG.CAN",9,"Sng_Oth",10
133,"TSUG.CAN",10,"Extra",0
134,"ABIE.BAL",1,"VF_A",0
134,"ABIE.BAL",2,"VF_B",0
134,"ABIE.BAL",3,"Fast_A",12
134,"ABIE.BAL",4,"Fast_B",0
134,"ABIE.BAL",5,"MED",14
134,"ABIE.BAL",6,"Slow_A",301
134,"ABIE.BAL",7,"Slow_B",241
134,"ABIE.BAL",8,"Sng_Stem",6
134,"ABIE.BAL",9,"Sng_Oth",3
134,"ABIE.BAL",10,"Extra",0
134,"ACER.RUB",1,"VF_A",0
134,"ACER.RUB",2,"VF_B",0
134,"ACER.RUB",3,"Fast_A",4
134,"ACER.RUB",4,"Fast_B",0
134,"ACER.RUB",5,"MED",5
134,"ACER.RUB",6,"Slow_A",105
134,"ACER.RUB",7,"Slow_B",84
134,"ACER.RUB",8,"Sng_Stem",2
134,"ACER.RUB",9,"Sng_Oth",1
134,"ACER.RUB",10,"Extra",0
134,"ACER.SAH",1,"VF_A",0
134,"ACER.SAH",2,"VF_B",0
134,"ACER.SAH",3,"Fast_A",8
134,"ACER.SAH",4,"Fast_B",0
134,"ACER.SAH",5,"MED",10
134,"ACER.SAH",6,"Slow_A",214
134,"ACER.SAH",7,"Slow_B",171
134,"ACER.SAH",8,"Sng_Stem",5
134,"ACER.SAH",9,"Sng_Oth",2
134,"ACER.SAH",10,"Extra",0
134,"BETU.ALL",1,"VF_A",0
134,"BETU.ALL",2,"VF_B",0
134,"BETU.ALL",3,"Fast_A",16
134,"BETU.ALL",4,"Fast_B",0
134,"BETU.ALL",5,"MED",19
134,"BETU.ALL",6,"Slow_A",400
134,"BETU.ALL",7,"Slow_B",320
134,"BETU.ALL",8,"Sng_Stem",9
134,"BETU.ALL",9,"Sng_Oth",4
134,"BETU.ALL",10,"Extra",0
134,"BETU.PAP",1,"VF_A",0
134,"BETU.PAP",2,"VF_B",0
134,"BETU.PAP",3,"Fast_A",1
134,"BETU.PAP",4,"Fast_B",0
134,"BETU.PAP",5,"MED",2
134,"BETU.PAP",6,"Slow_A",36
134,"BETU.PAP",7,"Slow_B",29
134,"BETU.PAP",8,"Sng_Stem",1
134,"BETU.PAP",9,"Sng_Oth",0
134,"BETU.PAP",10,"Extra",0
134,"FAGU.GRA",1,"VF_A",0
134,"FAGU.GRA",2,"VF_B",0
134,"FAGU.GRA",3,"Fast_A",4
134,"FAGU.GRA",4,"Fast_B",0
134,"FAGU.GRA",5,"MED",5
134,"FAGU.GRA",6,"Slow_A",104
134,"FAGU.GRA",7,"Slow_B",83
134,"FAGU.GRA",8,"Sng_Stem",2
134,"FAGU.GRA",9,"Sng_Oth",1
134,"FAGU.GRA",10,"Extra",0
134,"LARI.LAR",1,"VF_A",0
134,"LARI.LAR",2,"VF_B",0
134,"LARI.LAR",3,"Fast_A",0
134,"LARI.LAR",4,"Fast_B",0
134,"LARI.LAR",5,"MED",0
134,"LARI.LAR",6,"Slow_A",3
134,"LARI.LAR",7,"Slow_B",2
134,"LARI.LAR",8,"Sng_Stem",0
134,"LARI.LAR",9,"Sng_Oth",0
134,"LARI.LAR",10,"Extra",0
134,"PICE.GLA",1,"VF_A",0
134,"PICE.GLA",2,"VF_B",0
134,"PICE.GLA",3,"Fast_A",33
134,"PICE.GLA",4,"Fast_B",0
134,"PICE.GLA",5,"MED",41
134,"PICE.GLA",6,"Slow_A",851
134,"PICE.GLA",7,"Slow_B",681
134,"PICE.GLA",8,"Sng_Stem",18
134,"PICE.GLA",9,"Sng_Oth",9
134,"PICE.GLA",10,"Extra",0
134,"PICE.MAR",1,"VF_A",0
134,"PICE.MAR",2,"VF_B",0
134,"PICE.MAR",3,"Fast_A",18
134,"PICE.MAR",4,"Fast_B",0
134,"PICE.MAR",5,"MED",22
134,"PICE.MAR",6,"Slow_A",455
134,"PICE.MAR",7,"Slow_B",364
134,"PICE.MAR",8,"Sng_Stem",10
134,"PICE.MAR",9,"Sng_Oth",5
134,"PICE.MAR",10,"Extra",0
134,"PICE.RUB",1,"VF_A",0
134,"PICE.RUB",2,"VF_B",0
134,"PICE.RUB",3,"Fast_A",91
134,"PICE.RUB",4,"Fast_B",0
134,"PICE.RUB",5,"MED",113
134,"PICE.RUB",6,"Slow_A",2343
134,"PICE.RUB",7,"Slow_B",1874
134,"PICE.RUB",8,"Sng_Stem",50
134,"PICE.RUB",9,"Sng_Oth",24
134,"PICE.RUB",10,"Extra",0
134,"PINU.BAN",1,"VF_A",0
134,"PINU.BAN",2,"VF_B",0
134,"PINU.BAN",3,"Fast_A",0
134,"PINU.BAN",4,"Fast_B",0
134,"PINU.BAN",5,"MED",1
134,"PINU.BAN",6,"Slow_A",12
134,"PINU.BAN",7,"Slow_B",10
134,"PINU.BAN",8,"Sng_Stem",0
134,"PINU.BAN",9,"Sng_Oth",0
134,"PINU.BAN",10,"Extra",0
134,"PINU.RES",1,"VF_A",0
134,"PINU.RES",2,"VF_B",0
134,"PINU.RES",3,"Fast_A",28
134,"PINU.RES",4,"Fast_B",0
134,"PINU.RES",5,"MED",34
134,"PINU.RES",6,"Slow_A",716
134,"PINU.RES",7,"Slow_B",572
134,"PINU.RES",8,"Sng_Stem",15
134,"PINU.RES",9,"Sng_Oth",7
134,"PINU.RES",10,"Extra",0
134,"PINU.STR",1,"VF_A",0
134,"PINU.STR",2,"VF_B",0
134,"PINU.STR",3,"Fast_A",0
134,"PINU.STR",4,"Fast_B",0
134,"PINU.STR",5,"MED",1
134,"PINU.STR",6,"Slow_A",11
134,"PINU.STR",7,"Slow_B",9
134,"PINU.STR",8,"Sng_Stem",0
134,"PINU.STR",9,"Sng_Oth",0
134,"PINU.STR",10,"Extra",0
134,"POPU.TRE",1,"VF_A",0
134,"POPU.TRE",2,"VF_B",0
134,"POPU.TRE",3,"Fast_A",1
134,"POPU.TRE",4,"Fast_B",0
134,"POPU.TRE",5,"MED",1
134,"POPU.TRE",6,"Slow_A",21
134,"POPU.TRE",7,"Slow_B",17
134,"POPU.TRE",8,"Sng_Stem",0
134,"POPU.TRE",9,"Sng_Oth",0
134,"POPU.TRE",10,"Extra",0
134,"QUER.RUB",1,"VF_A",0
134,"QUER.RUB",2,"VF_B",0
134,"QUER.RUB",3,"Fast_A",6
134,"QUER.RUB",4,"Fast_B",0
134,"QUER.RUB",5,"MED",7
134,"QUER.RUB",6,"Slow_A",156
134,"QUER.RUB",7,"Slow_B",124
134,"QUER.RUB",8,"Sng_Stem",3
134,"QUER.RUB",9,"Sng_Oth",2
134,"QUER.RUB",10,"Extra",0
134,"THUJ.SPP.ALL",1,"VF_A",0
134,"THUJ.SPP.ALL",2,"VF_B",0
134,"THUJ.SPP.ALL",3,"Fast_A",12
134,"THUJ.SPP.ALL",4,"Fast_B",0
134,"THUJ.SPP.ALL",5,"MED",14
134,"THUJ.SPP.ALL",6,"Slow_A",296
134,"THUJ.SPP.ALL",7,"Slow_B",236
134,"THUJ.SPP.ALL",8,"Sng_Stem",6
134,"THUJ.SPP.ALL",9,"Sng_Oth",3
134,"THUJ.SPP.ALL",10,"Extra",0
134,"TSUG.CAN",1,"VF_A",0
134,"TSUG.CAN",2,"VF_B",0
134,"TSUG.CAN",3,"Fast_A",24
134,"TSUG.CAN",4,"Fast_B",0
134,"TSUG.CAN",5,"MED",29
134,"TSUG.CAN",6,"Slow_A",612
134,"TSUG.CAN",7,"Slow_B",489
134,"TSUG.CAN",8,"Sng_Stem",13
134,"TSUG.CAN",9,"Sng_Oth",6
134,"TSUG.CAN",10,"Extra",0
135,"ABIE.BAL",1,"VF_A",0
135,"ABIE.BAL",2,"VF_B",0
135,"ABIE.BAL",3,"Fast_A",14
135,"ABIE.BAL",4,"Fast_B",0
135,"ABIE.BAL",5,"MED",18
135,"ABIE.BAL",6,"Slow_A",369
135,"ABIE.BAL",7,"Slow_B",295
135,"ABIE.BAL",8,"Sng_Stem",8
135,"ABIE.BAL",9,"Sng_Oth",4
135,"ABIE.BAL",10,"Extra",0
135,"ACER.RUB",1,"VF_A",0
135,"ACER.RUB",2,"VF_B",0
135,"ACER.RUB",3,"Fast_A",5
135,"ACER.RUB",4,"Fast_B",0
135,"ACER.RUB",5,"MED",7
135,"ACER.RUB",6,"Slow_A",136
135,"ACER.RUB",7,"Slow_B",109
135,"ACER.RUB",8,"Sng_Stem",3
135,"ACER.RUB",9,"Sng_Oth",1
135,"ACER.RUB",10,"Extra",0
135,"ACER.SAH",1,"VF_A",0
135,"ACER.SAH",2,"VF_B",0
135,"ACER.SAH",3,"Fast_A",10
135,"ACER.SAH",4,"Fast_B",0
135,"ACER.SAH",5,"MED",12
135,"ACER.SAH",6,"Slow_A",256
135,"ACER.SAH",7,"Slow_B",205
135,"ACER.SAH",8,"Sng_Stem",5
135,"ACER.SAH",9,"Sng_Oth",3
135,"ACER.SAH",10,"Extra",0
135,"BETU.ALL",1,"VF_A",0
135,"BETU.ALL",2,"VF_B",0
135,"BETU.ALL",3,"Fast_A",24
135,"BETU.ALL",4,"Fast_B",0
135,"BETU.ALL",5,"MED",29
135,"BETU.ALL",6,"Slow_A",612
135,"BETU.ALL",7,"Slow_B",490
135,"BETU.ALL",8,"Sng_Stem",13
135,"BETU.ALL",9,"Sng_Oth",6
135,"BETU.ALL",10,"Extra",0
135,"BETU.PAP",1,"VF_A",0
135,"BETU.PAP",2,"VF_B",0
135,"BETU.PAP",3,"Fast_A",2
135,"BETU.PAP",4,"Fast_B",0
135,"BETU.PAP",5,"MED",3
135,"BETU.PAP",6,"Slow_A",53
135,"BETU.PAP",7,"Slow_B",43
135,"BETU.PAP",8,"Sng_Stem",1
135,"BETU.PAP",9,"Sng_Oth",1
135,"BETU.PAP",10,"Extra",0
135,"FAGU.GRA",1,"VF_A",0
135,"FAGU.GRA",2,"VF_B",0
135,"FAGU.GRA",3,"Fast_A",3
135,"FAGU.GRA",4,"Fast_B",0
135,"FAGU.GRA",5,"MED",4
135,"FAGU.GRA",6,"Slow_A",77
135,"FAGU.GRA",7,"Slow_B",61
135,"FAGU.GRA",8,"Sng_Stem",2
135,"FAGU.GRA",9,"Sng_Oth",1
135,"FAGU.GRA",10,"Extra",0
135,"LARI.LAR",1,"VF_A",0
135,"LARI.LAR",2,"VF_B",0
135,"LARI.LAR",3,"Fast_A",0
135,"LARI.LAR",4,"Fast_B",0
135,"LARI.LAR",5,"MED",0
135,"LARI.LAR",6,"Slow_A",3
135,"LARI.LAR",7,"Slow_B",3
135,"LARI.LAR",8,"Sng_Stem",0
135,"LARI.LAR",9,"Sng_Oth",0
135,"LARI.LAR",10,"Extra",0
135,"PICE.GLA",1,"VF_A",0
135,"PICE.GLA",2,"VF_B",0
135,"PICE.GLA",3,"Fast_A",49
135,"PICE.GLA",4,"Fast_B",0
135,"PICE.GLA",5,"MED",60
135,"PICE.GLA",6,"Slow_A",1245
135,"PICE.GLA",7,"Slow_B",996
135,"PICE.GLA",8,"Sng_Stem",27
135,"PICE.GLA",9,"Sng_Oth",13
135,"PICE.GLA",10,"Extra",0
135,"PICE.MAR",1,"VF_A",0
135,"PICE.MAR",2,"VF_B",0
135,"PICE.MAR",3,"Fast_A",19
135,"PICE.MAR",4,"Fast_B",0
135,"PICE.MAR",5,"MED",23
135,"PICE.MAR",6,"Slow_A",483
135,"PICE.MAR",7,"Slow_B",387
135,"PICE.MAR",8,"Sng_Stem",10
135,"PICE.MAR",9,"Sng_Oth",5
135,"PICE.MAR",10,"Extra",0
135,"PICE.RUB",1,"VF_A",0
135,"PICE.RUB",2,"VF_B",0
135,"PICE.RUB",3,"Fast_A",77
135,"PICE.RUB",4,"Fast_B",0
135,"PICE.RUB",5,"MED",96
135,"PICE.RUB",6,"Slow_A",1986
135,"PICE.RUB",7,"Slow_B",1588
135,"PICE.RUB",8,"Sng_Stem",43
135,"PICE.RUB",9,"Sng_Oth",21
135,"PICE.RUB",10,"Extra",0
135,"PINU.BAN",1,"VF_A",0
135,"PINU.BAN",2,"VF_B",0
135,"PINU.BAN",3,"Fast_A",0
135,"PINU.BAN",4,"Fast_B",0
135,"PINU.BAN",5,"MED",0
135,"PINU.BAN",6,"Slow_A",7
135,"PINU.BAN",7,"Slow_B",6
135,"PINU.BAN",8,"Sng_Stem",0
135,"PINU.BAN",9,"Sng_Oth",0
135,"PINU.BAN",10,"Extra",0
135,"PINU.RES",1,"VF_A",0
135,"PINU.RES",2,"VF_B",0
135,"PINU.RES",3,"Fast_A",0
135,"PINU.RES",4,"Fast_B",0
135,"PINU.RES",5,"MED",0
135,"PINU.RES",6,"Slow_A",0
135,"PINU.RES",7,"Slow_B",0
135,"PINU.RES",8,"Sng_Stem",0
135,"PINU.RES",9,"Sng_Oth",0
135,"PINU.RES",10,"Extra",0
135,"PINU.STR",1,"VF_A",0
135,"PINU.STR",2,"VF_B",0
135,"PINU.STR",3,"Fast_A",0
135,"PINU.STR",4,"Fast_B",0
135,"PINU.STR",5,"MED",0
135,"PINU.STR",6,"Slow_A",6
135,"PINU.STR",7,"Slow_B",5
135,"PINU.STR",8,"Sng_Stem",0
135,"PINU.STR",9,"Sng_Oth",0
135,"PINU.STR",10,"Extra",0
135,"POPU.TRE",1,"VF_A",0
135,"POPU.TRE",2,"VF_B",0
135,"POPU.TRE",3,"Fast_A",1
135,"POPU.TRE",4,"Fast_B",0
135,"POPU.TRE",5,"MED",1
135,"POPU.TRE",6,"Slow_A",28
135,"POPU.TRE",7,"Slow_B",22
135,"POPU.TRE",8,"Sng_Stem",1
135,"POPU.TRE",9,"Sng_Oth",0
135,"POPU.TRE",10,"Extra",0
135,"QUER.RUB",1,"VF_A",0
135,"QUER.RUB",2,"VF_B",0
135,"QUER.RUB",3,"Fast_A",13
135,"QUER.RUB",4,"Fast_B",0
135,"QUER.RUB",5,"MED",16
135,"QUER.RUB",6,"Slow_A",329
135,"QUER.RUB",7,"Slow_B",263
135,"QUER.RUB",8,"Sng_Stem",7
135,"QUER.RUB",9,"Sng_Oth",3
135,"QUER.RUB",10,"Extra",0
135,"THUJ.SPP.ALL",1,"VF_A",0
135,"THUJ.SPP.ALL",2,"VF_B",0
135,"THUJ.SPP.ALL",3,"Fast_A",12
135,"THUJ.SPP.ALL",4,"Fast_B",0
135,"THUJ.SPP.ALL",5,"MED",14
135,"THUJ.SPP.ALL",6,"Slow_A",299
135,"THUJ.SPP.ALL",7,"Slow_B",239
135,"THUJ.SPP.ALL",8,"Sng_Stem",6
135,"THUJ.SPP.ALL",9,"Sng_Oth",3
135,"THUJ.SPP.ALL",10,"Extra",0
135,"TSUG.CAN",1,"VF_A",0
135,"TSUG.CAN",2,"VF_B",0
135,"TSUG.CAN",3,"Fast_A",29
135,"TSUG.CAN",4,"Fast_B",0
135,"TSUG.CAN",5,"MED",36
135,"TSUG.CAN",6,"Slow_A",744
135,"TSUG.CAN",7,"Slow_B",595
135,"TSUG.CAN",8,"Sng_Stem",16
135,"TSUG.CAN",9,"Sng_Oth",8
135,"TSUG.CAN",10,"Extra",0
136,"ABIE.BAL",1,"VF_A",0
136,"ABIE.BAL",2,"VF_B",0
136,"ABIE.BAL",3,"Fast_A",18
136,"ABIE.BAL",4,"Fast_B",0
136,"ABIE.BAL",5,"MED",22
136,"ABIE.BAL",6,"Slow_A",451
136,"ABIE.BAL",7,"Slow_B",360
136,"ABIE.BAL",8,"Sng_Stem",10
136,"ABIE.BAL",9,"Sng_Oth",5
136,"ABIE.BAL",10,"Extra",0
136,"ACER.RUB",1,"VF_A",0
136,"ACER.RUB",2,"VF_B",0
136,"ACER.RUB",3,"Fast_A",10
136,"ACER.RUB",4,"Fast_B",0
136,"ACER.RUB",5,"MED",12
136,"ACER.RUB",6,"Slow_A",247
136,"ACER.RUB",7,"Slow_B",198
136,"ACER.RUB",8,"Sng_Stem",5
136,"ACER.RUB",9,"Sng_Oth",3
136,"ACER.RUB",10,"Extra",0
136,"ACER.SAH",1,"VF_A",0
136,"ACER.SAH",2,"VF_B",0
136,"ACER.SAH",3,"Fast_A",12
136,"ACER.SAH",4,"Fast_B",0
136,"ACER.SAH",5,"MED",15
136,"ACER.SAH",6,"Slow_A",311
136,"ACER.SAH",7,"Slow_B",249
136,"ACER.SAH",8,"Sng_Stem",7
136,"ACER.SAH",9,"Sng_Oth",3
136,"ACER.SAH",10,"Extra",0
136,"BETU.ALL",1,"VF_A",0
136,"BETU.ALL",2,"VF_B",0
136,"BETU.ALL",3,"Fast_A",36
136,"BETU.ALL",4,"Fast_B",0
136,"BETU.ALL",5,"MED",44
136,"BETU.ALL",6,"Slow_A",910
136,"BETU.ALL",7,"Slow_B",728
136,"BETU.ALL",8,"Sng_Stem",19
136,"BETU.ALL",9,"Sng_Oth",9
136,"BETU.ALL",10,"Extra",0
136,"BETU.PAP",1,"VF_A",0
136,"BETU.PAP",2,"VF_B",0
136,"BETU.PAP",3,"Fast_A",2
136,"BETU.PAP",4,"Fast_B",0
136,"BETU.PAP",5,"MED",3
136,"BETU.PAP",6,"Slow_A",54
136,"BETU.PAP",7,"Slow_B",43
136,"BETU.PAP",8,"Sng_Stem",1
136,"BETU.PAP",9,"Sng_Oth",1
136,"BETU.PAP",10,"Extra",0
136,"FAGU.GRA",1,"VF_A",0
136,"FAGU.GRA",2,"VF_B",0
136,"FAGU.GRA",3,"Fast_A",12
136,"FAGU.GRA",4,"Fast_B",0
136,"FAGU.GRA",5,"MED",14
136,"FAGU.GRA",6,"Slow_A",298
136,"FAGU.GRA",7,"Slow_B",239
136,"FAGU.GRA",8,"Sng_Stem",6
136,"FAGU.GRA",9,"Sng_Oth",3
136,"FAGU.GRA",10,"Extra",0
136,"LARI.LAR",1,"VF_A",0
136,"LARI.LAR",2,"VF_B",0
136,"LARI.LAR",3,"Fast_A",0
136,"LARI.LAR",4,"Fast_B",0
136,"LARI.LAR",5,"MED",1
136,"LARI.LAR",6,"Slow_A",11
136,"LARI.LAR",7,"Slow_B",9
136,"LARI.LAR",8,"Sng_Stem",0
136,"LARI.LAR",9,"Sng_Oth",0
136,"LARI.LAR",10,"Extra",0
136,"PICE.GLA",1,"VF_A",0
136,"PICE.GLA",2,"VF_B",0
136,"PICE.GLA",3,"Fast_A",30
136,"PICE.GLA",4,"Fast_B",0
136,"PICE.GLA",5,"MED",37
136,"PICE.GLA",6,"Slow_A",765
136,"PICE.GLA",7,"Slow_B",612
136,"PICE.GLA",8,"Sng_Stem",16
136,"PICE.GLA",9,"Sng_Oth",8
136,"PICE.GLA",10,"Extra",0
136,"PICE.MAR",1,"VF_A",0
136,"PICE.MAR",2,"VF_B",0
136,"PICE.MAR",3,"Fast_A",24
136,"PICE.MAR",4,"Fast_B",0
136,"PICE.MAR",5,"MED",29
136,"PICE.MAR",6,"Slow_A",611
136,"PICE.MAR",7,"Slow_B",489
136,"PICE.MAR",8,"Sng_Stem",13
136,"PICE.MAR",9,"Sng_Oth",6
136,"PICE.MAR",10,"Extra",0
136,"PICE.RUB",1,"VF_A",0
136,"PICE.RUB",2,"VF_B",0
136,"PICE.RUB",3,"Fast_A",74
136,"PICE.RUB",4,"Fast_B",0
136,"PICE.RUB",5,"MED",92
136,"PICE.RUB",6,"Slow_A",1909
136,"PICE.RUB",7,"Slow_B",1526
136,"PICE.RUB",8,"Sng_Stem",41
136,"PICE.RUB",9,"Sng_Oth",20
136,"PICE.RUB",10,"Extra",0
136,"PINU.BAN",1,"VF_A",0
136,"PINU.BAN",2,"VF_B",0
136,"PINU.BAN",3,"Fast_A",3
136,"PINU.BAN",4,"Fast_B",0
136,"PINU.BAN",5,"MED",4
136,"PINU.BAN",6,"Slow_A",77
136,"PINU.BAN",7,"Slow_B",61
136,"PINU.BAN",8,"Sng_Stem",2
136,"PINU.BAN",9,"Sng_Oth",1
136,"PINU.BAN",10,"Extra",0
136,"PINU.RES",1,"VF_A",0
136,"PINU.RES",2,"VF_B",0
136,"PINU.RES",3,"Fast_A",0
136,"PINU.RES",4,"Fast_B",0
136,"PINU.RES",5,"MED",0
136,"PINU.RES",6,"Slow_A",0
136,"PINU.RES",7,"Slow_B",0
136,"PINU.RES",8,"Sng_Stem",0
136,"PINU.RES",9,"Sng_Oth",0
136,"PINU.RES",10,"Extra",0
136,"PINU.STR",1,"VF_A",0
136,"PINU.STR",2,"VF_B",0
136,"PINU.STR",3,"Fast_A",0
136,"PINU.STR",4,"Fast_B",0
136,"PINU.STR",5,"MED",1
136,"PINU.STR",6,"Slow_A",12
136,"PINU.STR",7,"Slow_B",9
136,"PINU.STR",8,"Sng_Stem",0
136,"PINU.STR",9,"Sng_Oth",0
136,"PINU.STR",10,"Extra",0
136,"POPU.TRE",1,"VF_A",0
136,"POPU.TRE",2,"VF_B",0
136,"POPU.TRE",3,"Fast_A",1
136,"POPU.TRE",4,"Fast_B",0
136,"POPU.TRE",5,"MED",1
136,"POPU.TRE",6,"Slow_A",28
136,"POPU.TRE",7,"Slow_B",22
136,"POPU.TRE",8,"Sng_Stem",1
136,"POPU.TRE",9,"Sng_Oth",0
136,"POPU.TRE",10,"Extra",0
136,"QUER.RUB",1,"VF_A",0
136,"QUER.RUB",2,"VF_B",0
136,"QUER.RUB",3,"Fast_A",5
136,"QUER.RUB",4,"Fast_B",0
136,"QUER.RUB",5,"MED",6
136,"QUER.RUB",6,"Slow_A",128
136,"QUER.RUB",7,"Slow_B",102
136,"QUER.RUB",8,"Sng_Stem",3
136,"QUER.RUB",9,"Sng_Oth",1
136,"QUER.RUB",10,"Extra",0
136,"THUJ.SPP.ALL",1,"VF_A",0
136,"THUJ.SPP.ALL",2,"VF_B",0
136,"THUJ.SPP.ALL",3,"Fast_A",13
136,"THUJ.SPP.ALL",4,"Fast_B",0
136,"THUJ.SPP.ALL",5,"MED",16
136,"THUJ.SPP.ALL",6,"Slow_A",330
136,"THUJ.SPP.ALL",7,"Slow_B",264
136,"THUJ.SPP.ALL",8,"Sng_Stem",7
136,"THUJ.SPP.ALL",9,"Sng_Oth",3
136,"THUJ.SPP.ALL",10,"Extra",0
136,"TSUG.CAN",1,"VF_A",0
136,"TSUG.CAN",2,"VF_B",0
136,"TSUG.CAN",3,"Fast_A",19
136,"TSUG.CAN",4,"Fast_B",0
136,"TSUG.CAN",5,"MED",24
136,"TSUG.CAN",6,"Slow_A",493
136,"TSUG.CAN",7,"Slow_B",394
136,"TSUG.CAN",8,"Sng_Stem",11
136,"TSUG.CAN",9,"Sng_Oth",5
136,"TSUG.CAN",10,"Extra",0
137,"ABIE.BAL",1,"VF_A",0
137,"ABIE.BAL",2,"VF_B",0
137,"ABIE.BAL",3,"Fast_A",20
137,"ABIE.BAL",4,"Fast_B",0
137,"ABIE.BAL",5,"MED",25
137,"ABIE.BAL",6,"Slow_A",511
137,"ABIE.BAL",7,"Slow_B",409
137,"ABIE.BAL",8,"Sng_Stem",11
137,"ABIE.BAL",9,"Sng_Oth",5
137,"ABIE.BAL",10,"Extra",0
137,"ACER.RUB",1,"VF_A",0
137,"ACER.RUB",2,"VF_B",0
137,"ACER.RUB",3,"Fast_A",13
137,"ACER.RUB",4,"Fast_B",0
137,"ACER.RUB",5,"MED",16
137,"ACER.RUB",6,"Slow_A",325
137,"ACER.RUB",7,"Slow_B",260
137,"ACER.RUB",8,"Sng_Stem",7
137,"ACER.RUB",9,"Sng_Oth",3
137,"ACER.RUB",10,"Extra",0
137,"ACER.SAH",1,"VF_A",0
137,"ACER.SAH",2,"VF_B",0
137,"ACER.SAH",3,"Fast_A",19
137,"ACER.SAH",4,"Fast_B",0
137,"ACER.SAH",5,"MED",24
137,"ACER.SAH",6,"Slow_A",493
137,"ACER.SAH",7,"Slow_B",395
137,"ACER.SAH",8,"Sng_Stem",11
137,"ACER.SAH",9,"Sng_Oth",5
137,"ACER.SAH",10,"Extra",0
137,"BETU.ALL",1,"VF_A",0
137,"BETU.ALL",2,"VF_B",0
137,"BETU.ALL",3,"Fast_A",47
137,"BETU.ALL",4,"Fast_B",0
137,"BETU.ALL",5,"MED",58
137,"BETU.ALL",6,"Slow_A",1210
137,"BETU.ALL",7,"Slow_B",968
137,"BETU.ALL",8,"Sng_Stem",26
137,"BETU.ALL",9,"Sng_Oth",13
137,"BETU.ALL",10,"Extra",0
137,"BETU.PAP",1,"VF_A",0
137,"BETU.PAP",2,"VF_B",0
137,"BETU.PAP",3,"Fast_A",3
137,"BETU.PAP",4,"Fast_B",0
137,"BETU.PAP",5,"MED",3
137,"BETU.PAP",6,"Slow_A",69
137,"BETU.PAP",7,"Slow_B",55
137,"BETU.PAP",8,"Sng_Stem",1
137,"BETU.PAP",9,"Sng_Oth",1
137,"BETU.PAP",10,"Extra",0
137,"FAGU.GRA",1,"VF_A",0
137,"FAGU.GRA",2,"VF_B",0
137,"FAGU.GRA",3,"Fast_A",6
137,"FAGU.GRA",4,"Fast_B",0
137,"FAGU.GRA",5,"MED",7
137,"FAGU.GRA",6,"Slow_A",154
137,"FAGU.GRA",7,"Slow_B",123
137,"FAGU.GRA",8,"Sng_Stem",3
137,"FAGU.GRA",9,"Sng_Oth",2
137,"FAGU.GRA",10,"Extra",0
137,"LARI.LAR",1,"VF_A",0
137,"LARI.LAR",2,"VF_B",0
137,"LARI.LAR",3,"Fast_A",0
137,"LARI.LAR",4,"Fast_B",0
137,"LARI.LAR",5,"MED",0
137,"LARI.LAR",6,"Slow_A",4
137,"LARI.LAR",7,"Slow_B",4
137,"LARI.LAR",8,"Sng_Stem",0
137,"LARI.LAR",9,"Sng_Oth",0
137,"LARI.LAR",10,"Extra",0
137,"PICE.GLA",1,"VF_A",0
137,"PICE.GLA",2,"VF_B",0
137,"PICE.GLA",3,"Fast_A",42
